DARZ_ID;SCHOOL_NAME;TYPE_ID;TYPE_LABEL;LAN_ID;LAN_LABEL;CHILDS_COUNT;FREE_SPACE
99;Rugelis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;36;0
99;Rugelis;6;Nuo 3 iki 4 metu;1;Lietuviu;44;0
99;Rugelis;7;Nuo 4 iki 5 metu;1;Lietuviu;21;0
99;Rugelis;8;Nuo 5 iki 6 metu;1;Lietuviu;41;1
99;Rugelis;11;Nuo 5 iki 7 metu;1;Lietuviu;20;4
99;Rugelis;13;Nuo 4 iki 6 metu;1;Lietuviu;4;1
99;Rugelis;18;Nuo 2 iki 4 metu;1;Lietuviu;46;0
99;Rugelis;28;Nuo 1 iki 7 metu;1;Lietuviu;0;0
100;Riesutelis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;110;0
100;Riesutelis;7;Nuo 4 iki 5 metu;1;Lietuviu;25;1
100;Riesutelis;10;Nuo 3 iki 5 metu;1;Lietuviu;20;0
100;Riesutelis;11;Nuo 5 iki 7 metu;1;Lietuviu;69;0
100;Riesutelis;13;Nuo 4 iki 6 metu;1;Lietuviu;42;0
100;Riesutelis;18;Nuo 2 iki 4 metu;1;Lietuviu;55;1
101;Rytas;3;Nuo 1,5 iki 3 metu;1;Lietuviu;77;9
101;Rytas;6;Nuo 3 iki 4 metu;1;Lietuviu;23;0
101;Rytas;8;Nuo 5 iki 6 metu;1;Lietuviu;45;2
101;Rytas;10;Nuo 3 iki 5 metu;1;Lietuviu;48;0
101;Rytas;11;Nuo 5 iki 7 metu;1;Lietuviu;42;0
101;Rytas;13;Nuo 4 iki 6 metu;1;Lietuviu;17;0
101;Rytas;18;Nuo 2 iki 4 metu;1;Lietuviu;52;1
102;Ramunele;3;Nuo 1,5 iki 3 metu;1;Lietuviu;17;17
102;Ramunele;7;Nuo 4 iki 5 metu;1;Lietuviu;18;0
102;Ramunele;8;Nuo 5 iki 6 metu;1;Lietuviu;22;0
102;Ramunele;11;Nuo 5 iki 7 metu;1;Lietuviu;45;5
102;Ramunele;18;Nuo 2 iki 4 metu;1;Lietuviu;42;23
103;Ruta;3;Nuo 1,5 iki 3 metu;1;Lietuviu;45;0
103;Ruta;6;Nuo 3 iki 4 metu;1;Lietuviu;24;0
103;Ruta;7;Nuo 4 iki 5 metu;1;Lietuviu;44;0
103;Ruta;8;Nuo 5 iki 6 metu;1;Lietuviu;43;0
103;Ruta;10;Nuo 3 iki 5 metu;1;Lietuviu;0;0
103;Ruta;11;Nuo 5 iki 7 metu;1;Lietuviu;45;0
103;Ruta;12;Nuo 2 iki 3 metu;1;Lietuviu;17;0
103;Ruta;14;Nuo 3 iki 6 metu;1;Lietuviu;12;0
103;Ruta;18;Nuo 2 iki 4 metu;1;Lietuviu;28;0
104;Sadute;3;Nuo 1,5 iki 3 metu;1;Lietuviu;54;0
104;Sadute;6;Nuo 3 iki 4 metu;1;Lietuviu;26;0
104;Sadute;7;Nuo 4 iki 5 metu;1;Lietuviu;23;0
104;Sadute;8;Nuo 5 iki 6 metu;1;Lietuviu;23;1
104;Sadute;9;Nuo 6 iki 7 metu;1;Lietuviu;1;0
104;Sadute;11;Nuo 5 iki 7 metu;1;Lietuviu;44;0
105;Sakalelis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;38;16
105;Sakalelis;4;Nuo 3 iki 7 metu;1;Lietuviu;46;3
105;Sakalelis;7;Nuo 4 iki 5 metu;1;Lietuviu;45;6
105;Sakalelis;8;Nuo 5 iki 6 metu;1;Lietuviu;46;1
105;Sakalelis;10;Nuo 3 iki 5 metu;1;Lietuviu;0;3
105;Sakalelis;11;Nuo 5 iki 7 metu;1;Lietuviu;23;0
105;Sakalelis;12;Nuo 2 iki 3 metu;1;Lietuviu;1;8
105;Sakalelis;18;Nuo 2 iki 4 metu;1;Lietuviu;45;6
106;Salininku;3;Nuo 1,5 iki 3 metu;1;Lietuviu;77;0
106;Salininku;6;Nuo 3 iki 4 metu;1;Lietuviu;23;0
106;Salininku;7;Nuo 4 iki 5 metu;1;Lietuviu;23;0
106;Salininku;8;Nuo 5 iki 6 metu;1;Lietuviu;26;0
108;Sauletekis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;67;0
108;Sauletekis;7;Nuo 4 iki 5 metu;1;Lietuviu;23;0
108;Sauletekis;8;Nuo 5 iki 6 metu;1;Lietuviu;44;0
108;Sauletekis;11;Nuo 5 iki 7 metu;1;Lietuviu;43;0
108;Sauletekis;18;Nuo 2 iki 4 metu;1;Lietuviu;72;0
109;Skroblinukas;3;Nuo 1,5 iki 3 metu;1;Lietuviu;115;0
109;Skroblinukas;7;Nuo 4 iki 5 metu;1;Lietuviu;42;0
109;Skroblinukas;8;Nuo 5 iki 6 metu;1;Lietuviu;39;3
109;Skroblinukas;9;Nuo 6 iki 7 metu;1;Lietuviu;3;0
109;Skroblinukas;11;Nuo 5 iki 7 metu;1;Lietuviu;45;0
109;Skroblinukas;18;Nuo 2 iki 4 metu;1;Lietuviu;35;0
110;Smalsuciai;3;Nuo 1,5 iki 3 metu;1;Lietuviu;84;0
110;Smalsuciai;7;Nuo 4 iki 5 metu;1;Lietuviu;40;0
110;Smalsuciai;8;Nuo 5 iki 6 metu;1;Lietuviu;66;0
110;Smalsuciai;11;Nuo 5 iki 7 metu;1;Lietuviu;37;0
110;Smalsuciai;18;Nuo 2 iki 4 metu;1;Lietuviu;51;0
110;Smalsuciai;28;Nuo 1 iki 7 metu;1;Lietuviu;0;1
112;Spragtukas;3;Nuo 1,5 iki 3 metu;1;Lietuviu;22;14
112;Spragtukas;6;Nuo 3 iki 4 metu;1;Lietuviu;25;0
112;Spragtukas;7;Nuo 4 iki 5 metu;1;Lietuviu;23;0
112;Spragtukas;8;Nuo 5 iki 6 metu;1;Lietuviu;20;0
112;Spragtukas;11;Nuo 5 iki 7 metu;1;Lietuviu;23;6
112;Spragtukas;16;Nuo 4 iki 7 metu;1;Lietuviu;21;0
113;Strazdelis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;106;0
113;Strazdelis;6;Nuo 3 iki 4 metu;1;Lietuviu;70;0
113;Strazdelis;7;Nuo 4 iki 5 metu;1;Lietuviu;46;0
113;Strazdelis;8;Nuo 5 iki 6 metu;1;Lietuviu;67;0
113;Strazdelis;11;Nuo 5 iki 7 metu;1;Lietuviu;44;0
113;Strazdelis;12;Nuo 2 iki 3 metu;1;Lietuviu;18;0
113;Strazdelis;16;Nuo 4 iki 7 metu;1;Lietuviu;15;8
114;Sveikuolis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;17;0
115;sermuksnele;3;Nuo 1,5 iki 3 metu;1;Lietuviu;53;0
115;sermuksnele;6;Nuo 3 iki 4 metu;1;Lietuviu;67;0
115;sermuksnele;7;Nuo 4 iki 5 metu;1;Lietuviu;46;0
115;sermuksnele;11;Nuo 5 iki 7 metu;1;Lietuviu;39;0
115;sermuksnele;13;Nuo 4 iki 6 metu;1;Lietuviu;23;0
115;sermuksnele;16;Nuo 4 iki 7 metu;1;Lietuviu;22;0
117;snekutis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;54;0
117;snekutis;7;Nuo 4 iki 5 metu;1;Lietuviu;21;0
117;snekutis;11;Nuo 5 iki 7 metu;1;Lietuviu;24;0
117;snekutis;14;Nuo 3 iki 6 metu;1;Lietuviu;21;0
117;snekutis;18;Nuo 2 iki 4 metu;1;Lietuviu;21;0
118;Uzupiukas;3;Nuo 1,5 iki 3 metu;1;Lietuviu;35;0
118;Uzupiukas;6;Nuo 3 iki 4 metu;1;Lietuviu;33;0
118;Uzupiukas;7;Nuo 4 iki 5 metu;1;Lietuviu;65;0
118;Uzupiukas;8;Nuo 5 iki 6 metu;1;Lietuviu;69;0
118;Uzupiukas;11;Nuo 5 iki 7 metu;1;Lietuviu;42;0
118;Uzupiukas;13;Nuo 4 iki 6 metu;1;Lietuviu;14;0
118;Uzupiukas;18;Nuo 2 iki 4 metu;1;Lietuviu;70;0
119;Vaidilute;3;Nuo 1,5 iki 3 metu;1;Lietuviu;72;0
119;Vaidilute;6;Nuo 3 iki 4 metu;1;Lietuviu;31;0
119;Vaidilute;7;Nuo 4 iki 5 metu;1;Lietuviu;61;3
119;Vaidilute;8;Nuo 5 iki 6 metu;1;Lietuviu;43;0
119;Vaidilute;9;Nuo 6 iki 7 metu;1;Lietuviu;1;0
119;Vaidilute;11;Nuo 5 iki 7 metu;1;Lietuviu;42;0
119;Vaidilute;13;Nuo 4 iki 6 metu;1;Lietuviu;4;0
119;Vaidilute;18;Nuo 2 iki 4 metu;1;Lietuviu;42;0
120;Vandenis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;137;0
120;Vandenis;6;Nuo 3 iki 4 metu;1;Lietuviu;65;0
120;Vandenis;7;Nuo 4 iki 5 metu;1;Lietuviu;69;0
120;Vandenis;8;Nuo 5 iki 6 metu;1;Lietuviu;47;0
120;Vandenis;10;Nuo 3 iki 5 metu;1;Lietuviu;23;0
120;Vandenis;11;Nuo 5 iki 7 metu;1;Lietuviu;46;0
121;Varpelis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;81;0
121;Varpelis;4;Nuo 3 iki 7 metu;1;Lietuviu;28;0
121;Varpelis;6;Nuo 3 iki 4 metu;1;Lietuviu;1;0
121;Varpelis;7;Nuo 4 iki 5 metu;1;Lietuviu;51;1
121;Varpelis;8;Nuo 5 iki 6 metu;1;Lietuviu;47;0
121;Varpelis;11;Nuo 5 iki 7 metu;1;Lietuviu;46;5
121;Varpelis;14;Nuo 3 iki 6 metu;1;Lietuviu;6;0
121;Varpelis;18;Nuo 2 iki 4 metu;1;Lietuviu;44;0
122;Vejelis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;36;0
122;Vejelis;6;Nuo 3 iki 4 metu;1;Lietuviu;25;0
122;Vejelis;8;Nuo 5 iki 6 metu;1;Lietuviu;42;0
122;Vejelis;9;Nuo 6 iki 7 metu;1;Lietuviu;2;0
122;Vejelis;10;Nuo 3 iki 5 metu;1;Lietuviu;23;0
122;Vejelis;11;Nuo 5 iki 7 metu;1;Lietuviu;42;0
123;Vetrunge;1;Iki 1,5 metu;1;Lietuviu;23;0
123;Vetrunge;3;Nuo 1,5 iki 3 metu;1;Lietuviu;53;0
123;Vetrunge;6;Nuo 3 iki 4 metu;1;Lietuviu;22;0
123;Vetrunge;7;Nuo 4 iki 5 metu;1;Lietuviu;41;0
123;Vetrunge;8;Nuo 5 iki 6 metu;1;Lietuviu;39;0
123;Vetrunge;11;Nuo 5 iki 7 metu;1;Lietuviu;39;0
123;Vetrunge;16;Nuo 4 iki 7 metu;1;Lietuviu;3;1
123;Vetrunge;18;Nuo 2 iki 4 metu;1;Lietuviu;22;0
124;Vilnele;3;Nuo 1,5 iki 3 metu;1;Lietuviu;66;0
124;Vilnele;7;Nuo 4 iki 5 metu;1;Lietuviu;43;0
124;Vilnele;11;Nuo 5 iki 7 metu;1;Lietuviu;46;0
124;Vilnele;18;Nuo 2 iki 4 metu;1;Lietuviu;91;0
124;Vilnele;20;Nuo 2 iki 6 metu;1;Lietuviu;60;0
125;Verinelis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;39;0
125;Verinelis;10;Nuo 3 iki 5 metu;1;Lietuviu;22;0
125;Verinelis;11;Nuo 5 iki 7 metu;1;Lietuviu;25;0
125;Verinelis;13;Nuo 4 iki 6 metu;1;Lietuviu;24;0
126;Viltene;3;Nuo 1,5 iki 3 metu;1;Lietuviu;102;0
126;Viltene;7;Nuo 4 iki 5 metu;1;Lietuviu;38;0
126;Viltene;8;Nuo 5 iki 6 metu;1;Lietuviu;41;0
126;Viltene;11;Nuo 5 iki 7 metu;1;Lietuviu;47;1
126;Viltene;13;Nuo 4 iki 6 metu;1;Lietuviu;3;0
126;Viltene;18;Nuo 2 iki 4 metu;1;Lietuviu;44;0
127;Voveraite;3;Nuo 1,5 iki 3 metu;1;Lietuviu;77;3
127;Voveraite;6;Nuo 3 iki 4 metu;1;Lietuviu;4;4
127;Voveraite;7;Nuo 4 iki 5 metu;1;Lietuviu;45;0
127;Voveraite;8;Nuo 5 iki 6 metu;1;Lietuviu;61;0
127;Voveraite;10;Nuo 3 iki 5 metu;1;Lietuviu;2;1
127;Voveraite;11;Nuo 5 iki 7 metu;1;Lietuviu;39;0
127;Voveraite;16;Nuo 4 iki 7 metu;1;Lietuviu;3;0
127;Voveraite;18;Nuo 2 iki 4 metu;1;Lietuviu;60;8
128;Traku Voke;3;Nuo 1,5 iki 3 metu;1;Lietuviu;37;0
128;Traku Voke;6;Nuo 3 iki 4 metu;1;Lietuviu;22;0
128;Traku Voke;7;Nuo 4 iki 5 metu;1;Lietuviu;25;0
128;Traku Voke;8;Nuo 5 iki 6 metu;1;Lietuviu;26;0
129;Zylute;3;Nuo 1,5 iki 3 metu;1;Lietuviu;19;0
129;Zylute;8;Nuo 5 iki 6 metu;1;Lietuviu;41;0
129;Zylute;9;Nuo 6 iki 7 metu;1;Lietuviu;1;4
129;Zylute;10;Nuo 3 iki 5 metu;1;Lietuviu;20;0
129;Zylute;18;Nuo 2 iki 4 metu;1;Lietuviu;21;0
130;zelmeneliai;3;Nuo 1,5 iki 3 metu;1;Lietuviu;83;0
130;zelmeneliai;7;Nuo 4 iki 5 metu;1;Lietuviu;37;0
130;zelmeneliai;8;Nuo 5 iki 6 metu;1;Lietuviu;38;0
130;zelmeneliai;11;Nuo 5 iki 7 metu;1;Lietuviu;41;0
130;zelmeneliai;13;Nuo 4 iki 6 metu;1;Lietuviu;21;0
130;zelmeneliai;18;Nuo 2 iki 4 metu;1;Lietuviu;52;0
131;zemyna;3;Nuo 1,5 iki 3 metu;1;Lietuviu;38;42
131;zemyna;4;Nuo 3 iki 7 metu;1;Lietuviu;0;26
131;zemyna;6;Nuo 3 iki 4 metu;1;Lietuviu;46;12
131;zemyna;7;Nuo 4 iki 5 metu;1;Lietuviu;69;3
131;zemyna;8;Nuo 5 iki 6 metu;1;Lietuviu;46;0
131;zemyna;11;Nuo 5 iki 7 metu;1;Lietuviu;69;0
131;zemyna;28;Nuo 1 iki 7 metu;1;Lietuviu;0;1
132;zemuogele;3;Nuo 1,5 iki 3 metu;1;Lietuviu;88;0
132;zemuogele;6;Nuo 3 iki 4 metu;1;Lietuviu;5;0
132;zemuogele;7;Nuo 4 iki 5 metu;1;Lietuviu;23;0
132;zemuogele;12;Nuo 2 iki 3 metu;1;Lietuviu;5;1
132;zemuogele;13;Nuo 4 iki 6 metu;1;Lietuviu;20;0
132;zemuogele;16;Nuo 4 iki 7 metu;1;Lietuviu;34;0
132;zemuogele;18;Nuo 2 iki 4 metu;1;Lietuviu;22;0
133;zibute;3;Nuo 1,5 iki 3 metu;1;Lietuviu;33;0
133;zibute;6;Nuo 3 iki 4 metu;1;Lietuviu;20;0
133;zibute;10;Nuo 3 iki 5 metu;1;Lietuviu;44;0
133;zibute;11;Nuo 5 iki 7 metu;1;Lietuviu;23;0
133;zibute;13;Nuo 4 iki 6 metu;1;Lietuviu;24;0
134;ziedas;3;Nuo 1,5 iki 3 metu;1;Lietuviu;34;0
134;ziedas;6;Nuo 3 iki 4 metu;1;Lietuviu;23;0
134;ziedas;7;Nuo 4 iki 5 metu;1;Lietuviu;51;0
134;ziedas;8;Nuo 5 iki 6 metu;1;Lietuviu;46;0
134;ziedas;11;Nuo 5 iki 7 metu;1;Lietuviu;48;0
134;ziedas;16;Nuo 4 iki 7 metu;1;Lietuviu;12;8
135;zilvitis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;79;0
135;zilvitis;6;Nuo 3 iki 4 metu;1;Lietuviu;55;0
135;zilvitis;7;Nuo 4 iki 5 metu;1;Lietuviu;69;0
135;zilvitis;8;Nuo 5 iki 6 metu;1;Lietuviu;44;0
135;zilvitis;11;Nuo 5 iki 7 metu;1;Lietuviu;42;3
135;zilvitis;18;Nuo 2 iki 4 metu;1;Lietuviu;21;0
136;zilvinelis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;93;0
136;zilvinelis;6;Nuo 3 iki 4 metu;1;Lietuviu;23;0
136;zilvinelis;7;Nuo 4 iki 5 metu;1;Lietuviu;64;0
136;zilvinelis;8;Nuo 5 iki 6 metu;1;Lietuviu;65;0
136;zilvinelis;11;Nuo 5 iki 7 metu;1;Lietuviu;50;1
137;ziogelis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;88;0
137;ziogelis;6;Nuo 3 iki 4 metu;1;Lietuviu;62;0
137;ziogelis;7;Nuo 4 iki 5 metu;1;Lietuviu;45;0
137;ziogelis;8;Nuo 5 iki 6 metu;1;Lietuviu;47;0
137;ziogelis;11;Nuo 5 iki 7 metu;1;Lietuviu;46;0
138;zolynelis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;34;0
138;zolynelis;7;Nuo 4 iki 5 metu;1;Lietuviu;22;0
138;zolynelis;11;Nuo 5 iki 7 metu;1;Lietuviu;27;0
138;zolynelis;13;Nuo 4 iki 6 metu;1;Lietuviu;24;0
138;zolynelis;18;Nuo 2 iki 4 metu;1;Lietuviu;43;0
138;zolynelis;19;Nuo 2 iki 5 metu;1;Lietuviu;6;0
138;zolynelis;23;Nuo 1,5 iki 6 metu;1;Lietuviu;10;0
139;zuvedra;10;Nuo 3 iki 5 metu;1;Lietuviu;25;1
139;zuvedra;11;Nuo 5 iki 7 metu;1;Lietuviu;21;0
140;zvangutis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;36;0
140;zvangutis;7;Nuo 4 iki 5 metu;1;Lietuviu;23;0
140;zvangutis;8;Nuo 5 iki 6 metu;1;Lietuviu;23;0
140;zvangutis;11;Nuo 5 iki 7 metu;1;Lietuviu;23;0
140;zvangutis;12;Nuo 2 iki 3 metu;1;Lietuviu;16;0
140;zvangutis;18;Nuo 2 iki 4 metu;1;Lietuviu;30;0
141;zirniukas;3;Nuo 1,5 iki 3 metu;1;Lietuviu;35;0
141;zirniukas;6;Nuo 3 iki 4 metu;1;Lietuviu;8;0
141;zirniukas;7;Nuo 4 iki 5 metu;1;Lietuviu;23;0
141;zirniukas;8;Nuo 5 iki 6 metu;1;Lietuviu;41;0
141;zirniukas;10;Nuo 3 iki 5 metu;1;Lietuviu;2;0
141;zirniukas;11;Nuo 5 iki 7 metu;1;Lietuviu;26;0
141;zirniukas;12;Nuo 2 iki 3 metu;1;Lietuviu;17;0
141;zirniukas;18;Nuo 2 iki 4 metu;1;Lietuviu;20;0
142;Ausra;6;Nuo 3 iki 4 metu;1;Lietuviu;48;0
142;Ausra;7;Nuo 4 iki 5 metu;1;Lietuviu;24;0
142;Ausra;11;Nuo 5 iki 7 metu;1;Lietuviu;50;0
142;Ausra;20;Nuo 2 iki 6 metu;1;Lietuviu;23;0
143;Berzelis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;57;0
143;Berzelis;6;Nuo 3 iki 4 metu;1;Lietuviu;0;0
143;Berzelis;10;Nuo 3 iki 5 metu;1;Lietuviu;2;0
143;Berzelis;12;Nuo 2 iki 3 metu;1;Lietuviu;18;0
143;Berzelis;18;Nuo 2 iki 4 metu;1;Lietuviu;1;0
143;Berzelis;19;Nuo 2 iki 5 metu;1;Lietuviu;21;0
144;Peledziukas;3;Nuo 1,5 iki 3 metu;1;Lietuviu;77;0
144;Peledziukas;7;Nuo 4 iki 5 metu;1;Lietuviu;22;0
144;Peledziukas;8;Nuo 5 iki 6 metu;1;Lietuviu;24;1
144;Peledziukas;10;Nuo 3 iki 5 metu;1;Lietuviu;2;0
144;Peledziukas;11;Nuo 5 iki 7 metu;1;Lietuviu;22;0
144;Peledziukas;18;Nuo 2 iki 4 metu;1;Lietuviu;43;0
147;silelis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;53;0
147;silelis;6;Nuo 3 iki 4 metu;1;Lietuviu;6;0
147;silelis;7;Nuo 4 iki 5 metu;1;Lietuviu;22;1
147;silelis;8;Nuo 5 iki 6 metu;1;Lietuviu;20;0
147;silelis;11;Nuo 5 iki 7 metu;1;Lietuviu;18;0
147;silelis;16;Nuo 4 iki 7 metu;1;Lietuviu;16;0
147;silelis;18;Nuo 2 iki 4 metu;1;Lietuviu;22;0
149;Vaduvos;3;Nuo 1,5 iki 3 metu;1;Lietuviu;54;0
149;Vaduvos;6;Nuo 3 iki 4 metu;1;Lietuviu;22;0
149;Vaduvos;7;Nuo 4 iki 5 metu;1;Lietuviu;23;0
149;Vaduvos;8;Nuo 5 iki 6 metu;1;Lietuviu;20;0
149;Vaduvos;11;Nuo 5 iki 7 metu;1;Lietuviu;43;0
149;Vaduvos;16;Nuo 4 iki 7 metu;1;Lietuviu;10;1
149;Vaduvos;18;Nuo 2 iki 4 metu;1;Lietuviu;5;0
150;Vilkpedes;3;Nuo 1,5 iki 3 metu;1;Lietuviu;37;28
150;Vilkpedes;7;Nuo 4 iki 5 metu;1;Lietuviu;23;3
150;Vilkpedes;8;Nuo 5 iki 6 metu;1;Lietuviu;23;1
150;Vilkpedes;11;Nuo 5 iki 7 metu;1;Lietuviu;23;0
150;Vilkpedes;18;Nuo 2 iki 4 metu;1;Lietuviu;39;1
151;ziburelis;3;Nuo 1,5 iki 3 metu;1;Lietuviu;71;0
151;ziburelis;4;Nuo 3 iki 7 metu;1;Lietuviu;23;0
151;ziburelis;6;Nuo 3 iki 4 metu;1;Lietuviu;19;0
151;ziburelis;7;Nuo 4 iki 5 metu;1;Lietuviu;23;0
151;ziburelis;8;Nuo 5 iki 6 metu;1;Lietuviu;39;3
151;ziburelis;11;Nuo 5 iki 7 metu;1;Lietuviu;19;0
151;ziburelis;12;Nuo 2 iki 3 metu;1;Lietuviu;42;0
151;ziburelis;18;Nuo 2 iki 4 metu;1;Lietuviu;16;0
152;Justinukas;3;Nuo 1,5 iki 3 metu;1;Lietuviu;107;2
152;Justinukas;6;Nuo 3 iki 4 metu;1;Lietuviu;9;0
152;Justinukas;7;Nuo 4 iki 5 metu;1;Lietuviu;48;0
152;Justinukas;8;Nuo 5 iki 6 metu;1;Lietuviu;67;0
152;Justinukas;11;Nuo 5 iki 7 metu;1;Lietuviu;23;0
152;Justinukas;18;Nuo 2 iki 4 metu;1;Lietuviu;65;0
153;Aidas;4;Nuo 3 iki 7 metu;1;Lietuviu;7;0
153;Aidas;15;Nuo 6 iki 8 metu;1;Lietuviu;9;0
153;Aidas;45;Nuo 8m.;1;Lietuviu;62;0
155;Gelynas;3;Nuo 1,5 iki 3 metu;1;Lietuviu;65;0
155;Gelynas;6;Nuo 3 iki 4 metu;1;Lietuviu;23;0
155;Gelynas;11;Nuo 5 iki 7 metu;1;Lietuviu;25;0
155;Gelynas;13;Nuo 4 iki 6 metu;1;Lietuviu;23;0
155;Gelynas;14;Nuo 3 iki 6 metu;1;Lietuviu;23;0
155;Gelynas;28;Nuo 1 iki 7 metu;1;Lietuviu;0;1
156;Obelele;3;Nuo 1,5 iki 3 metu;1;Lietuviu;94;9
156;Obelele;6;Nuo 3 iki 4 metu;1;Lietuviu;43;1
156;Obelele;10;Nuo 3 iki 5 metu;1;Lietuviu;54;0
156;Obelele;11;Nuo 5 iki 7 metu;1;Lietuviu;38;0
156;Obelele;13;Nuo 4 iki 6 metu;1;Lietuviu;40;0
156;Obelele;18;Nuo 2 iki 4 metu;1;Lietuviu;7;0
156;Obelele;23;Nuo 1,5 iki 6 metu;1;Lietuviu;8;0
157;Spygliukas;3;Nuo 1,5 iki 3 metu;1;Lietuviu;100;0
157;Spygliukas;6;Nuo 3 iki 4 metu;1;Lietuviu;4;2
157;Spygliukas;7;Nuo 4 iki 5 metu;1;Lietuviu;18;2
157;Spygliukas;8;Nuo 5 iki 6 metu;1;Lietuviu;43;0
157;Spygliukas;10;Nuo 3 iki 5 metu;1;Lietuviu;20;0
157;Spygliukas;11;Nuo 5 iki 7 metu;1;Lietuviu;44;0
157;Spygliukas;12;Nuo 2 iki 3 metu;1;Lietuviu;8;0
157;Spygliukas;18;Nuo 2 iki 4 metu;1;Lietuviu;39;0
158;Vieversys;3;Nuo 1,5 iki 3 metu;1;Lietuviu;79;0
158;Vieversys;6;Nuo 3 iki 4 metu;1;Lietuviu;6;1
158;Vieversys;7;Nuo 4 iki 5 metu;1;Lietuviu;42;0
158;Vieversys;8;Nuo 5 iki 6 metu;1;Lietuviu;44;0
158;Vieversys;11;Nuo 5 iki 7 metu;1;Lietuviu;69;0
158;Vieversys;12;Nuo 2 iki 3 metu;1;Lietuviu;16;0
158;Vieversys;18;Nuo 2 iki 4 metu;1;Lietuviu;54;0
159;zirmuneliai;3;Nuo 1,5 iki 3 metu;1;Lietuviu;86;0
159;zirmuneliai;7;Nuo 4 iki 5 metu;1;Lietuviu;42;0
159;zirmuneliai;8;Nuo 5 iki 6 metu;1;Lietuviu;22;0
159;zirmuneliai;9;Nuo 6 iki 7 metu;1;Lietuviu;0;1
159;zirmuneliai;10;Nuo 3 iki 5 metu;1;Lietuviu;57;1
159;zirmuneliai;11;Nuo 5 iki 7 metu;1;Lietuviu;65;0
159;zirmuneliai;13;Nuo 4 iki 6 metu;1;Lietuviu;2;2
159;zirmuneliai;18;Nuo 2 iki 4 metu;1;Lietuviu;42;0
160;Dainoreliai;6;Nuo 3 iki 4 metu;1;Lietuviu;39;0
160;Dainoreliai;7;Nuo 4 iki 5 metu;1;Lietuviu;22;0
160;Dainoreliai;8;Nuo 5 iki 6 metu;1;Lietuviu;24;0
160;Dainoreliai;9;Nuo 6 iki 7 metu;1;Lietuviu;1;1
160;Dainoreliai;10;Nuo 3 iki 5 metu;1;Lietuviu;17;0
160;Dainoreliai;11;Nuo 5 iki 7 metu;1;Lietuviu;43;0
160;Dainoreliai;18;Nuo 2 iki 4 metu;1;Lietuviu;14;0
163;Gabijele;3;Nuo 1,5 iki 3 metu;1;Lietuviu;80;0
163;Gabijele;6;Nuo 3 iki 4 metu;1;Lietuviu;132;0
163;Gabijele;7;Nuo 4 iki 5 metu;1;Lietuviu;69;0
163;Gabijele;8;Nuo 5 iki 6 metu;1;Lietuviu;68;0
163;Gabijele;9;Nuo 6 iki 7 metu;1;Lietuviu;3;0
163;Gabijele;11;Nuo 5 iki 7 metu;1;Lietuviu;73;0
164;Saulegraza;3;Nuo 1,5 iki 3 metu;1;Lietuviu;56;0
164;Saulegraza;10;Nuo 3 iki 5 metu;1;Lietuviu;46;0
164;Saulegraza;11;Nuo 5 iki 7 metu;1;Lietuviu;64;2
164;Saulegraza;12;Nuo 2 iki 3 metu;1;Lietuviu;18;0
164;Saulegraza;13;Nuo 4 iki 6 metu;1;Lietuviu;65;0
164;Saulegraza;18;Nuo 2 iki 4 metu;1;Lietuviu;41;0
165;Pilaitukas;3;Nuo 1,5 iki 3 metu;1;Lietuviu;85;0
165;Pilaitukas;6;Nuo 3 iki 4 metu;1;Lietuviu;72;0
165;Pilaitukas;7;Nuo 4 iki 5 metu;1;Lietuviu;47;0
165;Pilaitukas;8;Nuo 5 iki 6 metu;1;Lietuviu;46;0
165;Pilaitukas;11;Nuo 5 iki 7 metu;1;Lietuviu;65;0
167;Vilniaus „Vilties“ specialioji mokykla-daugiafunkcinis centras;4;Nuo 3 iki 7 metu;1;Lietuviu;9;3
169;svelnukas;3;Nuo 1,5 iki 3 metu;1;Lietuviu;29;0
169;svelnukas;4;Nuo 3 iki 7 metu;1;Lietuviu;25;0
169;svelnukas;6;Nuo 3 iki 4 metu;1;Lietuviu;29;0
169;svelnukas;7;Nuo 4 iki 5 metu;1;Lietuviu;24;0
169;svelnukas;8;Nuo 5 iki 6 metu;1;Lietuviu;23;0
169;svelnukas;11;Nuo 5 iki 7 metu;1;Lietuviu;23;0
170;Boruzele;3;Nuo 1,5 iki 3 metu;1;Lietuviu;68;0
